name,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
Condo in Vienna · ★4.82 · 4 bedrooms · 5 beds · 2 baths,Karin,Brigittenau,48.22851,16.37146,Entire home/apt,303,2,45,1.81,8,0,13
Serviced apartment in Vienna · ★4.76 · 1 bedroom · 2 beds · 1 bath,Christian,Innere Stadt,48.21252,16.37094,Entire home/apt,206,1,116,4.22,23,331,68
Rental unit in Vienna · ★4.80 · 2 bedrooms · 1 bed · 1 bath,Valerie,Landstra§e,48.19146,16.3862,Entire home/apt,113,3,10,0.4,1,31,5
Rental unit in Vienna · ★4.75 · 1 bedroom · 1 bed · 1.5 baths,Pia,Rudolfsheim-Fnfhaus,48.19875,16.32774,Entire home/apt,75,1,96,3.54,39,215,47
Condo in Vienna · ★4.79 · 1 bedroom · 2 beds · 1.5 baths,Michael,Rudolfsheim-Fnfhaus,48.19892,16.32492,Entire home/apt,76,2,24,0.88,4,56,11
Rental unit in Vienna · ★4.0 · 1 bedroom · 1 bed · 1 bath,Johanna,Dbling,48.24401,16.34402,Entire home/apt,60,3,6,0.26,1,0,1
Rental unit in Vienna · ★4.27 · 1 bedroom · 1 shared bath,Carina,Neubau,48.20028,16.3518,Private room,73,4,11,0.44,1,0,5
Rental unit in Vienna · ★4.55 · 2 bedrooms · 4 beds · 1 bath,Emmanuel,Alsergrund,48.22321,16.3657,Entire home/apt,160,1,11,0.44,23,347,6
Rental unit in Vienna · ★4.63 · 1 bedroom · 2 beds · 1 bath,Ingo,Hietzing,48.17318,16.29474,Entire home/apt,81,1,8,0.51,4,132,4
Serviced apartment in Vienna · ★4.50 · 2 bedrooms · 3 beds · 1 bath,Numa | Strauss,Rudolfsheim-Fnfhaus,48.18577194213867,16.334598541259766,Entire home/apt,158,1,28,1.07,5,281,16
Condo in Vienna · ★5.0 · 1 bedroom · 2 beds · 1 bath,Oliver,Brigittenau,48.22928,16.3649,Entire home/apt,88,4,59,2.2,1,306,22
Rental unit in Vienna · ★4.56 · 2 bedrooms · 3 beds · 1 bath,Ingo,Hietzing,48.17274,16.29661,Entire home/apt,128,1,9,0.46,4,155,5
Condo in Vienna · ★4.78 · 1 bedroom · 1 bed · 1 bath,Sascha & Marina,Penzing,48.19477,16.30153,Entire home/apt,73,1,65,2.41,41,340,12
Condo in Vienna · ★4.97 · 1 bedroom · 2 beds · 1.5 baths,Karin,Brigittenau,48.22648,16.37008,Entire home/apt,115,2,30,1.2,8,314,12
Rental unit in Vienna · ★4.0 · 1 bedroom · 3 beds · 1 bath,Ingo,Hietzing,48.17319,16.29666,Entire home/apt,115,1,6,0.35,4,159,3
Serviced apartment in Vienna · ★4.78 · 1 bedroom · 2 beds · 1 bath,Sebastian,Landstra§e,48.21113,16.38815,Entire home/apt,155,2,93,6.38,5,323,77
Condo in Vienna · ★4.47 · 1 bedroom · 2 beds · 1.5 baths,Diana,Alsergrund,48.21686660778602,16.34517838621288,Entire home/apt,97,1,81,3.05,19,71,35
Serviced apartment in Vienna · ★4.80 · Studio · 2 beds · 1 bath,Sebastian,Landstra§e,48.21296,16.38981,Entire home/apt,186,2,188,6.98,5,291,90
Condo in Vienna · ★4.49 · 2 bedrooms · 3 beds · 1.5 baths,Diana,Alsergrund,48.217417518499424,16.34336055222227,Entire home/apt,120,1,118,4.22,19,68,45
Condo in Vienna · ★4.79 · 2 bedrooms · 4 beds · 1.5 baths,Dominik,Favoriten,48.17931,16.37874,Entire home/apt,135,2,47,1.8,1,108,27
Condo in Vienna · ★4.98 · 1 bedroom · 2 beds · 1 bath,Barbara,Leopoldstadt,48.21756,16.37676,Entire home/apt,73,2,49,1.88,1,119,30
Rental unit in Vienna · 9 bedrooms · 9 beds · 9 baths,Alpheus,Mariahilf,48.196587,16.345758,Entire home/apt,768,1,1,0.04,61,267,0
Rental unit in Vienna · ★4.91 · 1 bedroom · 1 bed · 1.5 baths,Karin,Wieden,48.185529786827054,16.367992605364943,Entire home/apt,88,2,94,3.48,1,61,50
Condo in Vienna · 1 bedroom · 2 beds · 1 bath,Andreas,Dbling,48.24743,16.3345,Entire home/apt,65,1,1,0.05,6,105,0
Condo in Vienna · 1 bedroom · 2 beds · 1 bath,Andreas,Dbling,48.24622,16.33454,Entire home/apt,60,1,2,0.08,6,105,0
Rental unit in Vienna · ★4.58 · 2 bedrooms · 1 bed · 1 bath,Michael,Meidling,48.18453,16.33562,Entire home/apt,59,2,113,4.19,55,249,36
Serviced apartment in Vienna · ★4.85 · 2 bedrooms · 3 beds · 1 bath,Sebastian,Landstra§e,48.21308,16.38869,Entire home/apt,308,2,157,5.81,5,300,76
Condo in Vienna · ★4.73 · 2 bedrooms · 4 beds · 1.5 baths,Diana,Meidling,48.18109,16.33013,Entire home/apt,97,1,63,3.68,35,65,35
Serviced apartment in Vienna · ★4.88 · 2 bedrooms · 3 beds · 1.5 baths,Sebastian,Landstra§e,48.2115,16.38802,Entire home/apt,237,2,139,5.15,5,260,80
Condo in Vienna · ★4.96 · 1 bedroom · 2 beds · 1 bath,Mila,Penzing,48.1954,16.31128,Entire home/apt,92,2,24,0.86,2,0,5
Rental unit in Vienna · ★4.82 · 1 bedroom · 2 beds · 1 bath,Vanessa,Neubau,48.19954,16.34181,Entire home/apt,105,2,50,2.0,1,91,19
Serviced apartment in Vienna · ★4.74 · 1 bedroom · 1 bed · 1 bath,Ilana,Josefstadt,48.20899,16.34847,Entire home/apt,101,1,99,3.98,2,327,59
Rental unit in Vienna · ★5.0 · 1 bedroom · 1 bed · 1 bath,Linda,Rudolfsheim-Fnfhaus,48.19703,16.32722,Entire home/apt,110,7,8,0.29,10,340,0
Rental unit in Vienna · ★5.0 · 1 bedroom · 2 beds · 1 bath,Karim,Rudolfsheim-Fnfhaus,48.19976,16.32507,Entire home/apt,43,28,4,0.16,23,266,1
Condo in Vienna · ★4.96 · Studio · 2 beds · 1 bath,Sandra & Michael,Hernals,48.221268,16.322674,Entire home/apt,78,3,70,2.64,2,0,30
Rental unit in Vienna · ★4.25 · 1 bedroom · 2 beds · 1 bath,Alpheus,Landstra§e,48.19326,16.38859,Entire home/apt,79,1,59,2.28,61,268,14
Condo in Vienna · ★4.96 · Studio · 2 beds · 1 bath,Jennifer,Leopoldstadt,48.224705,16.40242,Entire home/apt,115,3,24,0.87,7,342,5
Condo in Vienna · ★4.66 · 1 bedroom · 1 bed · 1 bath,Angelo,Leopoldstadt,48.22039,16.37767,Entire home/apt,79,3,41,1.54,4,22,25
Rental unit in Vienna · ★4.89 · 1 bedroom · 2 beds · 1 bath,Nadine,Leopoldstadt,48.22578,16.40124,Entire home/apt,60,1,9,0.33,1,5,0
Condo in Vienna · ★4.72 · Studio · 2 beds · 1 bath,Jennifer,Leopoldstadt,48.224705,16.40242,Entire home/apt,120,3,25,0.91,7,347,3
Condo in Vienna · ★4.90 · Studio · 2 beds · 1 bath,Jennifer,Leopoldstadt,48.224705,16.40242,Entire home/apt,147,3,10,0.39,7,354,2
Aparthotel in Vienna · ★4.82 · 1 bedroom · 3 beds · 1 bath,La Perla,Rudolfsheim-Fnfhaus,48.18777,16.32479,Entire home/apt,130,1,28,1.06,7,311,5
Rental unit in Vienna · ★4.65 · 2 bedrooms · 1 bath,Sil,Innere Stadt,48.21044,16.36529,Entire home/apt,249,3,43,2.53,6,311,27
Rental unit in Vienna · ★4.75 · 2 bedrooms · 3 beds · 1 bath,Sil,Landstra§e,48.1947,16.40742,Entire home/apt,229,3,4,0.26,6,350,2
Condo in Vienna · ★4.77 · Studio · 2 beds · 1 bath,Jennifer,Leopoldstadt,48.224705,16.40242,Entire home/apt,120,3,26,0.95,7,343,6
Condo in Vienna · ★5.0 · Studio · 2 beds · 1.5 baths,Jennifer,Leopoldstadt,48.22471,16.40242,Entire home/apt,152,3,24,0.91,7,345,3
Rental unit in Vienna · 1 bedroom · 2 beds · 1.5 baths,FavoritenRooms,Favoriten,48.1766,16.37854,Private room,79,2,2,0.08,5,84,0
Condo in Vienna · ★4.98 · 1 bedroom · 1 bed · 1 bath,Michaela,Alsergrund,48.22534,16.35719,Entire home/apt,55,5,55,2.13,1,219,35
Rental unit in Vienna · ★3.75 · 3 bedrooms · 5 beds · 1 bath,Emmanuel,Innere Stadt,48.21508,16.36902,Entire home/apt,189,1,24,0.89,23,151,6
Condo in Vienna · ★4.82 · 2 bedrooms · 3 beds · 1 bath,Edit Und Dieter,Liesing,48.13991,16.26079,Entire home/apt,90,6,38,1.47,2,233,18
Rental unit in Vienna · 1 bedroom · 1 bed · 1 bath,Blueground,Innere Stadt,48.2126708,16.3712681,Entire home/apt,87,30,1,0.04,299,189,0
Rental unit in Vienna · ★4.83 · 1 bedroom · 1 bed · 1 bath,Michael,Margareten,48.1944,16.36011,Entire home/apt,95,3,66,2.48,9,153,35
Rental unit in Vienna · ★4.83 · 1 bedroom · 3 beds · 1.5 shared baths,FavoritenRooms,Favoriten,48.17886,16.37881,Private room,98,2,6,0.23,5,79,1
Condo in Vienna · ★5.0 · 1 bedroom · 1 bed · 1 bath,Verena,Hietzing,48.19263,16.25907,Entire home/apt,80,30,7,0.27,2,114,2
Rental unit in Vienna · ★4.42 · 2 bedrooms · 2 beds · 1 bath,Harry,Landstra§e,48.19971,16.37969,Entire home/apt,85,1,159,5.73,29,252,85
Condo in Vienna · ★4.95 · 2 bedrooms · 3 beds · 1.5 baths,Christoph,Ottakring,48.2153,16.31383,Entire home/apt,145,2,22,0.85,2,40,8
Rental unit in Vienna · 1 bedroom · 2 beds · 1 bath,Cornelia,Landstra§e,48.18539,16.40963,Entire home/apt,102,7,2,0.08,1,341,0
Rental unit in Vienna · ★4.60 · 2 bedrooms · 3 beds · 1 bath,Mario,Favoriten,48.17866,16.37402,Entire home/apt,98,1,142,5.13,101,340,50
Condo in Vienna · ★4.70 · 1 bedroom · 2 beds · 1 bath,Christian,Rudolfsheim-Fnfhaus,48.20004,16.327,Entire home/apt,80,5,30,1.27,1,217,19
Rental unit in Vienna · 2 bedrooms · 3 beds · 1.5 baths,Sefer,Simmering,48.17729,16.41185,Entire home/apt,204,3,2,0.08,4,67,0
Rental unit in Vienna · ★5.0 · 2 bedrooms · 3 beds · 1.5 baths,Uli,Mariahilf,48.19059,16.34126,Entire home/apt,135,7,9,0.36,1,276,5
Rental unit in Vienna · ★5.0 · 2 bedrooms · 3 beds · 1.5 baths,Sefer,Simmering,48.17733,16.4126,Entire home/apt,135,5,5,0.55,4,74,5
Rental unit in Vienna · ★4.30 · 2 bedrooms · 2 beds · 1 bath,Harry,Landstra§e,48.20156,16.37864,Entire home/apt,74,1,142,5.31,29,203,85
Aparthotel in Vienna · ★4.73 · 1 bedroom · 2 beds · 1 bath,La Perla,Rudolfsheim-Fnfhaus,48.18807,16.32707,Entire home/apt,129,1,26,0.99,7,308,1
Condo in Vienna · ★4.45 · 1 bedroom · 2 beds · 1 bath,Barnabás,Rudolfsheim-Fnfhaus,48.19727,16.33041,Entire home/apt,96,1,22,0.83,5,154,10
Aparthotel in Vienna · ★4.59 · 1 bedroom · 1 bed · 1 bath,La Perla,Rudolfsheim-Fnfhaus,48.18595,16.32541,Entire home/apt,73,1,58,2.19,7,273,11
Rental unit in Vienna · 1 bedroom · 2 beds · 1.5 shared baths,FavoritenRooms,Favoriten,48.17884,16.3805,Private room,79,2,1,0.04,5,81,0
Aparthotel in Vienna · ★4.72 · 1 bedroom · 2 beds · 1 bath,La Perla,Rudolfsheim-Fnfhaus,48.18628,16.32703,Entire home/apt,110,1,54,2.03,7,292,10
Rental unit in Vienna · ★4.20 · 1 bedroom · 2 beds · 1.5 shared baths,FavoritenRooms,Favoriten,48.17793,16.38042,Private room,79,2,5,0.2,5,88,1
Condo in Vienna · ★4.83 · 1 bedroom · 1 bed · 1.5 shared baths,Alexander,Ottakring,48.21082,16.31713,Private room,40,1,6,0.6,1,27,6
Rental unit in Vienna · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,Martin,Hernals,48.21818,16.33738,Private room,32,3,3,0.11,2,0,2
Aparthotel in Vienna · ★4.76 · 1 bedroom · 2 beds · 1 bath,La Perla,Rudolfsheim-Fnfhaus,48.18659,16.32681,Entire home/apt,125,1,42,1.58,7,310,1
Aparthotel in Vienna · ★4.79 · 1 bedroom · 2 beds · 1 bath,La Perla,Rudolfsheim-Fnfhaus,48.18596,16.32661,Entire home/apt,111,1,39,1.47,7,302,1
Condo in Vienna · ★4.85 · Studio · 1 bed · 1.5 baths,Mariella,Brigittenau,48.23044,16.37259,Entire home/apt,60,1,33,1.25,1,0,22
Rental unit in Vienna · ★4.89 · Studio · 1 bed · 1 bath,Wolfgang,Rudolfsheim-Fnfhaus,48.19296,16.33767,Entire home/apt,95,3,64,2.42,15,37,16
Aparthotel in Vienna · ★4.72 · 1 bedroom · 1 bed · 1 bath,La Perla,Rudolfsheim-Fnfhaus,48.18623,16.32541,Entire home/apt,86,1,93,3.69,7,274,14
Rental unit in Vienna · ★4.94 · 3 bedrooms · 3 beds · 2 baths,Arbio I Mai,Innere Stadt,48.20191943849844,16.37107939329219,Entire home/apt,456,2,48,1.88,17,293,28
Condo in Vienna · ★4.62 · 2 bedrooms · 1 bed · 1.5 baths,Florian,Neubau,48.20463,16.34232,Entire home/apt,110,3,21,0.77,1,0,7
Rental unit in Vienna · ★4.86 · 1 bedroom · 1 bed · 1 bath,Laura,Rudolfsheim-Fnfhaus,48.1930388,16.3291869,Entire home/apt,75,2,22,5.28,1,108,22
Hostel in Vienna · ★4.82 · 1 bedroom · 6 beds · 4 shared baths,Pauline,Margareten,48.185,16.35207,Shared room,29,1,83,3.14,7,78,31
Rental unit in Vienna · ★4.70 · 1 bedroom · 1 bed · 1 bath,Team Richard,Margareten,48.18288,16.35265,Entire home/apt,61,2,63,2.66,38,339,45
Rental unit in Vienna · ★4.84 · 2 bedrooms · 2 beds · 1 bath,Apartment,Innere Stadt,48.201134,16.37145,Entire home/apt,190,1,38,1.41,3,141,6
Condo in Vienna · ★4.96 · 1 bedroom · 3 beds · 1 bath,Brane,Favoriten,48.17276,16.36515,Entire home/apt,71,2,118,4.41,2,211,58
Rental unit in Vienna · 1 bedroom · 1 bed · 1 bath,Eva,Favoriten,48.17369,16.36989,Entire home/apt,81,3,2,0.08,16,0,0
Rental unit in Vienna · ★4.67 · 2 bedrooms · 3 beds · 1 bath,Apartment,Innere Stadt,48.201134,16.37145,Entire home/apt,120,1,6,1.88,3,95,6
Condo in Vienna · ★4.93 · Studio · 2 beds · 1 bath,Lukasz Adrian,Brigittenau,48.242,16.379,Entire home/apt,120,2,14,0.52,1,348,7
Rental unit in Vienna · Studio · 1 bed · 1 bath,Sarah,Rudolfsheim-Fnfhaus,48.19658,16.32711,Entire home/apt,38,1,0,1.6300273504273504,1,0,0
Rental unit in Vienna · 2 bedrooms · 3 beds · 1 bath,Sefer,Simmering,48.1792,16.41053,Entire home/apt,130,14,1,0.71,4,89,1
Rental unit in Vienna · ★4.74 · 1 bedroom · 2 beds · 1 bath,Ines,Margareten,48.18811,16.3571,Entire home/apt,80,2,19,0.75,2,99,6
Rental unit in Vienna · 1 bedroom · 1 bed · 1.5 baths,Blueground,Favoriten,48.178007,16.3665389,Entire home/apt,80,30,0,1.6300273504273504,299,197,0
Rental unit in Vienna · ★5.0 · 1 bedroom · 2 beds · 1 bath,Simon,Ottakring,48.21153,16.32741,Entire home/apt,40,4,4,0.15,1,0,0
Rental unit in Vienna · ★4.90 · 1 bedroom · 2 beds · 1 bath,Jay,Wieden,48.18802,16.37307,Entire home/apt,85,6,42,1.57,11,279,13
Rental unit in Vienna · ★4.90 · 1 bedroom · 2 beds · 1 bath,Vardan,Favoriten,48.173183,16.374588,Entire home/apt,93,2,10,0.41,4,349,7
Rental unit in Vienna · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,Georg,Wieden,48.18806,16.37724,Private room,60,2,12,0.45,2,0,3
Condo in Vienna · ★4.89 · 1 bedroom · 6 beds · 1 bath,Orhan,Alsergrund,48.2288,16.3512,Entire home/apt,61,1,19,0.74,2,136,14
Condo in Vienna · ★4.75 · 2 bedrooms · 3 beds · 1.5 baths,Rene,Landstra§e,48.19071,16.38591,Entire home/apt,72,1,142,5.16,81,270,47
Serviced apartment in Vienna · ★4.86 · 1 bedroom · 1 bed · 1.5 baths,Dmytro,Innere Stadt,48.212524,16.373236,Entire home/apt,156,1,245,9.12,9,274,108
Rental unit in Vienna · ★4.79 · 1 bedroom · 1 bed · 1.5 shared baths,Alexander,Dbling,48.23334,16.34766,Private room,32,1,19,0.7,1,0,0
Condo in Vienna · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,Michael,Mariahilf,48.19313,16.3388,Entire home/apt,211,1,3,0.16,1,365,0
Rental unit in Vienna · 2 bedrooms · 2 beds · 1.5 baths,Margarita,Landstra§e,48.20245,16.38479,Entire home/apt,89,3,0,1.6300273504273504,4,29,0
Rental unit in Vienna · ★4.64 · 1 bedroom · 1 bed · 1.5 shared baths,Florian,Mariahilf,48.18901,16.3469,Private room,55,1,39,1.48,1,273,31
Condo in Vienna · ★4.93 · 1 bedroom · 2 beds · 1 bath,Julia,Ottakring,48.21303,16.30757,Entire home/apt,60,2,14,0.53,1,0,0
Guest suite in Vienna · ★4.80 · Studio · 1 bed · 1 private bath,Susanne,Margareten,48.18753,16.34616,Private room,45,6,10,0.39,1,93,8
Condo in Vienna · 2 bedrooms · 1 bed · 1 bath,Hagai,Alsergrund,48.22705,16.35456,Entire home/apt,45,14,2,0.19,1,0,2
Condo in Vienna · ★4.91 · 1 bedroom · 2 beds · 1 bath,Daniel,Ottakring,48.21143,16.31263,Entire home/apt,70,2,65,2.57,1,38,28
Condo in Vienna · ★4.82 · 1 bedroom · 2 beds · 1 bath,Liya,Favoriten,48.17370507194976,16.38327377540125,Entire home/apt,73,1,177,6.65,5,273,78
Rental unit in Vienna · ★4.50 · Studio · 2 beds · 1.5 baths,Satar,Wieden,48.19098725372902,16.369709388245305,Entire home/apt,57,1,6,4.74,1,7,6
Rental unit in Vienna · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,Udo,Whring,48.22071,16.33664,Entire home/apt,65,7,3,0.12,1,0,0
Condo in Vienna · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,Masha,Meidling,48.182537,16.342022,Private room,62,4,25,0.94,2,0,0
Condo in Vienna · ★3.67 · 2 bedrooms · 2 beds · 1 bath,Barnabás,Rudolfsheim-Fnfhaus,48.19737,16.33054,Entire home/apt,109,1,9,0.33,5,292,1
Rental unit in Vienna · ★5.0 · 2 bedrooms · 2 beds · 1 bath,Reinhard,Landstra§e,48.1976,16.39269,Entire home/apt,135,1,11,0.43,1,20,0
Rental unit in Vienna · ★5.0 · 1 bedroom · 1 bath,Thomas,Margareten,48.19419,16.3596,Entire home/apt,41,2,4,0.15,1,0,3
Condo in Vienna · 1 bedroom · 2 beds · 1 bath,Anca,Donaustadt,48.24888,16.43801,Entire home/apt,39,2,1,0.04,1,0,0
Rental unit in Vienna · ★4.56 · 1 bedroom · 1 bed · 1 bath,Michael,Meidling,48.18477,16.33696,Entire home/apt,61,2,66,2.72,55,299,40
Condo in Vienna · ★4.70 · 1 bedroom · 2 beds · 1 bath,Christian,Hernals,48.21969604492188,16.33894920349121,Entire home/apt,89,1,27,1.51,13,173,21
Loft in Vienna · ★4.78 · 1 bedroom · 1 bed · 1.5 baths,Leonie,Brigittenau,48.23001,16.37103,Private room,67,3,83,3.07,1,0,38
Condo in Vienna · ★4.91 · 1 bedroom · 2 beds · 1 bath,Johannes,Leopoldstadt,48.212158,16.412849,Entire home/apt,93,3,88,3.45,3,232,40
Rental unit in Vienna · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,Chiara,Josefstadt,48.20975,16.34229,Entire home/apt,58,3,6,0.22,1,0,0
Hostel in Vienna · ★4.75 · 1 bedroom · 6 beds · 3.5 shared baths,Pauline,Margareten,48.18333,16.35284,Shared room,29,1,61,2.28,7,86,22
Condo in Vienna · ★4.94 · 2 bedrooms · 3 beds · 1 bath,Zonka,Favoriten,48.17625,16.35657,Entire home/apt,89,2,136,5.17,1,263,71
Condo in Vienna · ★4.87 · 3 bedrooms · 3 beds · 2.5 baths,Karin,Leopoldstadt,48.22618,16.37178,Entire home/apt,251,2,82,3.03,8,244,43
Serviced apartment in Vienna · ★4.65 · 1 bedroom · 2 beds · 1.5 shared baths,Maximilian,Donaustadt,48.24666,16.43962,Private room,87,1,51,1.94,6,328,26
Serviced apartment in Vienna · ★4.57 · 1 bedroom · 2 beds · 1.5 shared baths,Maximilian,Donaustadt,48.24574,16.43954,Private room,87,1,56,2.13,6,337,18
Rental unit in Vienna · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,Tabea,Landstra§e,48.20422651693047,16.387826685248758,Private room,50,5,7,0.27,1,28,3
Rental unit in Vienna · ★4.06 · 1 bedroom · 2 beds · 1 bath,Artem,Brigittenau,48.23327,16.39024,Entire home/apt,45,1,175,6.64,16,70,72
Condo in Vienna · 1 bedroom · 1 bed · 1 bath,Nicole,Mariahilf,48.19759,16.34893,Entire home/apt,140,3,1,0.31,1,267,1
Condo in Vienna · 1 bedroom · 2 beds · 1 bath,Duan-Rung,Meidling,48.18322,16.34353,Entire home/apt,49,2,1,0.04,1,0,0
Rental unit in Vienna · ★4.55 · Studio · 1 bath,Denys,Innere Stadt,48.20848,16.37572,Entire home/apt,81,1,89,3.33,18,251,21
Rental unit in Vienna · 15 bedrooms · 18 beds · 15 baths,Alpheus,Mariahilf,48.196587,16.345758,Entire home/apt,2360,1,0,1.6300273504273504,61,180,0
Rental unit in Vienna · ★4.58 · 2 bedrooms · 2 beds · 1 bath,Julia,Leopoldstadt,48.22475,16.39974,Entire home/apt,134,1,102,3.77,11,122,33
Condo in Vienna · ★4.89 · 1 bedroom · 1 bed · 1.5 baths,Robert,Mariahilf,48.19966,16.3553,Entire home/apt,156,3,66,2.54,1,327,20
Rental unit in Vienna · ★4.88 · 4 bedrooms · 7 beds · 1.5 baths,Elisa,Leopoldstadt,48.2155,16.37832,Entire home/apt,228,4,8,0.31,1,10,4
Rental unit in Vienna · ★3.0 · 5 bedrooms · 7 beds · 4.5 baths,Alpheus,Landstra§e,48.19547,16.3884,Entire home/apt,633,1,3,0.11,61,0,0
Rental unit in Vienna · ★3.85 · 1 bedroom · 4 beds · 1.5 baths,Emmanuel,Innere Stadt,48.21362,16.37086,Entire home/apt,246,3,20,0.75,23,82,0
Loft in Vienna · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,Julia,Ottakring,48.20476,16.33281,Entire home/apt,120,28,3,0.24,1,179,2
Condo in Vienna · ★4.78 · 1 bedroom · 2 beds · 1 bath,Felicitas,Hernals,48.219563,16.3333,Entire home/apt,70,4,58,2.24,2,317,18
Condo in Vienna · ★4.88 · 3 bedrooms · 3 beds · 2.5 baths,Karin,Leopoldstadt,48.22665,16.37203,Entire home/apt,216,2,32,1.2,8,278,12
Condo in Vienna · ★4.93 · 1 bedroom · 2 beds · 1 bath,Ky-Phuc,Neubau,48.20635,16.34771,Entire home/apt,107,2,148,5.71,1,199,69
Rental unit in Vienna · ★4.92 · 1 bedroom · 1 bed · 1 bath,Karolina,Landstra§e,48.19387,16.40683,Entire home/apt,75,1,63,2.8,1,89,31
Rental unit in Vienna · 1 bedroom · 1 bed · 1.5 shared baths,Maxi,Leopoldstadt,48.21529,16.38968,Private room,20,5,0,1.6300273504273504,4,0,0
Rental unit in Vienna · 2 bedrooms · 2 beds · 1.5 baths,Blueground,Alsergrund,48.2272395,16.3558038,Entire home/apt,135,30,0,1.6300273504273504,299,51,0
Rental unit in Vienna · 2 bedrooms · 2 beds · 1 bath,Nick,Leopoldstadt,48.22208,16.37459,Entire home/apt,50,4,1,0.04,2,0,0
Condo in Vienna · ★3.33 · 1 bedroom · 1 bed · 1 bath,Aleksandar,Rudolfsheim-Fnfhaus,48.19507,16.3361,Entire home/apt,79,1,3,0.17,4,342,0
Condo in Vienna · ★5.0 · 1 bedroom · 1 bed · 1 bath,Ina,Brigittenau,48.22745,16.36701,Entire home/apt,55,4,3,0.11,1,0,0
Rental unit in Vienna · ★4.72 · 1 bedroom · 1 bed · 3 shared baths,Markus,Leopoldstadt,48.21415,16.38696,Shared room,39,1,116,4.42,10,267,39
Rental unit in Vienna · ★5.0 · 2 bedrooms · 2 beds · 1 bath,Lea,Favoriten,48.17209,16.37682,Entire home/apt,120,2,5,0.33,1,116,2
Condo in Vienna · ★5.0 · 1 bedroom · 2 beds · 1 bath,Mogli,Rudolfsheim-Fnfhaus,48.19749,16.32483,Entire home/apt,83,2,4,0.16,1,280,0
Condo in Vienna · ★4.81 · 3 bedrooms · 3 beds · 2 baths,Manfred,Landstra§e,48.20849,16.39212,Entire home/apt,790,5,37,1.48,8,2,2
Rental unit in Vienna · ★4.50 · Studio · 2 beds · 1 bath,Ursula,Innere Stadt,48.20673,16.36888,Entire home/apt,167,1,74,2.81,5,277,17
Rental unit in Vienna · ★4.47 · Studio · 5 beds · 1 bath,Ursula,Innere Stadt,48.20584,16.36667,Entire home/apt,167,1,79,3.05,5,210,12
Rental unit in Vienna · ★4.22 · Studio · 2 beds · 1 bath,Ursula,Innere Stadt,48.20523,16.36716,Entire home/apt,117,1,82,3.11,5,233,26
Condo in Vienna · ★4.91 · 1 bedroom · 1 bed · 1 shared bath,Emre,Leopoldstadt,48.230457,16.387299,Private room,50,1,35,1.37,1,310,1
Rental unit in Vienna · ★4.11 · 1 bedroom · 2 beds · 1 bath,Ursula,Innere Stadt,48.20524,16.36827,Entire home/apt,117,1,80,3.01,5,246,13
